event_id,query_id,sku_clicked,position,clicked
EVT-03990,Q034,RW-1269,5,1
EVT-03991,Q074,RW-1319,1,1
EVT-03992,Q046,RW-1066,1,1
EVT-03993,Q079,RW-1288,4,1
EVT-03994,Q064,RW-1266,1,1
EVT-03995,Q094,RW-1323,2,1
EVT-03996,Q064,RW-1252,2,1
EVT-03997,Q104,RW-1092,1,1
EVT-03998,Q114,RW-1312,2,1
EVT-03999,Q030,RW-1362,2,1
EVT-04000,Q038,RW-1099,1,1
EVT-04001,Q001,RW-1060,2,1
EVT-04002,Q004,RW-1238,4,1
EVT-04003,Q081,RW-1060,4,1
EVT-04004,Q095,RW-1106,1,1
EVT-04005,Q103,RW-1315,1,1
EVT-04006,Q054,RW-1211,1,1
EVT-04007,Q006,RW-1170,2,1
EVT-04008,Q045,RW-1286,2,1
EVT-04009,Q104,RW-1326,3,1
EVT-04010,Q028,RW-1005,1,1
EVT-04011,Q082,RW-1103,1,1
EVT-04012,Q089,RW-1144,2,1
EVT-04013,Q033,RW-1034,3,1
EVT-04014,Q040,RW-1153,1,1
EVT-04015,Q065,RW-1281,3,1
EVT-04016,Q042,RW-1392,1,1
EVT-04017,Q001,RW-1058,5,1
EVT-04018,Q088,RW-1170,6,1
EVT-04019,Q044,RW-1202,1,1
EVT-04020,Q093,RW-1291,1,1
EVT-04021,Q079,RW-1014,2,1
EVT-04022,Q107,RW-1089,1,1
EVT-04023,Q025,RW-1169,3,1
EVT-04024,Q107,RW-1173,4,1
EVT-04025,Q119,RW-1344,3,1
EVT-04026,Q062,RW-1242,4,1
EVT-04027,Q103,RW-1018,2,1
EVT-04028,Q083,RW-1069,1,1
EVT-04029,Q062,RW-1079,3,1
EVT-04030,Q081,RW-1235,2,1
EVT-04031,Q115,RW-1274,3,1
EVT-04032,Q115,RW-1171,1,1
EVT-04033,Q060,RW-1211,1,1
EVT-04034,Q119,RW-1380,10,1
EVT-04035,Q008,RW-1266,1,1
EVT-04036,Q039,RW-1289,9,1
EVT-04037,Q093,RW-1347,8,1
EVT-04038,Q041,RW-1284,4,1
EVT-04039,Q069,RW-1009,3,1
EVT-04040,Q027,RW-1295,2,1
EVT-04041,Q088,RW-1169,5,1
EVT-04042,Q103,RW-1181,1,1
EVT-04043,Q009,RW-1076,2,1
EVT-04044,Q036,RW-1015,3,1
EVT-04045,Q044,RW-1192,2,1
EVT-04046,Q081,RW-1273,2,1
EVT-04047,Q108,RW-1084,1,1
EVT-04048,Q074,RW-1310,2,1
EVT-04049,Q050,RW-1095,5,1
EVT-04050,Q077,RW-1059,1,1
EVT-04051,Q111,RW-1384,7,1
EVT-04052,Q040,RW-1361,3,1
EVT-04053,Q110,RW-1161,4,1
EVT-04054,Q091,RW-1016,2,1
EVT-04055,Q035,RW-1211,4,1
EVT-04056,Q012,RW-1254,1,1
EVT-04057,Q113,RW-1121,4,1
EVT-04058,Q048,RW-1231,1,1
EVT-04059,Q107,RW-1154,5,1
EVT-04060,Q028,RW-1268,10,1
EVT-04061,Q039,RW-1089,1,1
EVT-04062,Q015,RW-1191,1,1
EVT-04063,Q101,RW-1019,4,1
EVT-04064,Q100,RW-1103,1,1
EVT-04065,Q117,RW-1047,5,1
EVT-04066,Q057,RW-1259,1,1
EVT-04067,Q004,RW-1247,1,1
EVT-04068,Q116,RW-1256,8,1
EVT-04069,Q020,RW-1097,3,1
EVT-04070,Q044,RW-1247,5,1
EVT-04071,Q094,RW-1268,1,1
EVT-04072,Q040,RW-1397,3,1
EVT-04073,Q042,RW-1073,2,1
EVT-04074,Q099,RW-1050,3,1
EVT-04075,Q106,RW-1264,3,1
EVT-04076,Q087,RW-1067,2,1
EVT-04077,Q027,RW-1370,2,1
EVT-04078,Q005,RW-1235,1,1
EVT-04079,Q050,RW-1365,4,1
EVT-04080,Q111,RW-1267,1,1
EVT-04081,Q015,RW-1002,3,1
EVT-04082,Q040,RW-1022,1,1
EVT-04083,Q088,RW-1304,3,1
EVT-04084,Q112,RW-1044,3,1
EVT-04085,Q043,RW-1239,1,1
EVT-04086,Q114,RW-1023,1,1
EVT-04087,Q014,RW-1266,1,1
EVT-04088,Q099,RW-1337,3,1
EVT-04089,Q096,RW-1159,5,1
EVT-04090,Q003,RW-1295,1,1
EVT-04091,Q098,RW-1159,3,1
EVT-04092,Q082,RW-1107,1,1
EVT-04093,Q042,RW-1102,2,1
EVT-04094,Q025,RW-1146,6,1
EVT-04095,Q036,RW-1272,1,1
EVT-04096,Q041,RW-1395,2,1
EVT-04097,Q057,RW-1343,1,1
EVT-04098,Q016,RW-1139,1,1
EVT-04099,Q020,RW-1080,1,1
EVT-04100,Q036,RW-1058,1,1
EVT-04101,Q002,RW-1318,3,1
EVT-04102,Q072,RW-1263,2,1
EVT-04103,Q014,RW-1105,2,1
EVT-04104,Q070,RW-1179,1,1
EVT-04105,Q071,RW-1163,1,1
EVT-04106,Q035,RW-1072,3,1
EVT-04107,Q091,RW-1145,8,1
EVT-04108,Q074,RW-1125,1,1
EVT-04109,Q022,RW-1036,6,1
EVT-04110,Q040,RW-1313,2,1
EVT-04111,Q115,RW-1173,2,1
EVT-04112,Q070,RW-1227,2,1
EVT-04113,Q007,RW-1066,1,1
EVT-04114,Q004,RW-1241,1,1
EVT-04115,Q116,RW-1345,3,1
EVT-04116,Q007,RW-1054,1,1
EVT-04117,Q050,RW-1027,6,1
EVT-04118,Q012,RW-1218,2,1
EVT-04119,Q051,RW-1091,1,1
EVT-04120,Q091,RW-1305,3,1
EVT-04121,Q115,RW-1303,1,1
EVT-04122,Q081,RW-1353,2,1
EVT-04123,Q090,RW-1228,3,1
EVT-04124,Q079,RW-1182,6,1
EVT-04125,Q040,RW-1170,4,1
EVT-04126,Q105,RW-1101,3,1
EVT-04127,Q092,RW-1388,3,1
EVT-04128,Q086,RW-1273,7,1
EVT-04129,Q011,RW-1386,1,1
EVT-04130,Q098,RW-1238,1,1
EVT-04131,Q073,RW-1067,1,1
EVT-04132,Q012,RW-1357,1,1
EVT-04133,Q060,RW-1049,3,1
EVT-04134,Q059,RW-1158,3,1
EVT-04135,Q088,RW-1329,2,1
EVT-04136,Q091,RW-1392,1,1
EVT-04137,Q060,RW-1240,3,1
EVT-04138,Q030,RW-1114,1,1
EVT-04139,Q019,RW-1315,3,1
EVT-04140,Q034,RW-1186,2,1
EVT-04141,Q051,RW-1093,1,1
EVT-04142,Q090,RW-1340,1,1
EVT-04143,Q043,RW-1166,1,1
EVT-04144,Q059,RW-1249,5,1
EVT-04145,Q004,RW-1033,6,1
EVT-04146,Q061,RW-1057,3,1
EVT-04147,Q045,RW-1245,1,1
EVT-04148,Q060,RW-1087,2,1
EVT-04149,Q037,RW-1393,3,1
EVT-04150,Q045,RW-1309,4,1
EVT-04151,Q074,RW-1065,1,1
EVT-04152,Q066,RW-1052,1,1
EVT-04153,Q052,RW-1365,3,1
EVT-04154,Q102,RW-1054,2,1
EVT-04155,Q042,RW-1284,1,1
EVT-04156,Q084,RW-1036,1,1
EVT-04157,Q102,RW-1154,2,1
EVT-04158,Q069,RW-1236,5,1
EVT-04159,Q052,RW-1302,7,1
EVT-04160,Q053,RW-1122,2,1
EVT-04161,Q080,RW-1124,2,1
EVT-04162,Q071,RW-1081,1,1
EVT-04163,Q062,RW-1196,2,1
EVT-04164,Q009,RW-1174,2,1
EVT-04165,Q027,RW-1355,3,1
EVT-04166,Q076,RW-1220,2,1
EVT-04167,Q101,RW-1222,1,1
EVT-04168,Q073,RW-1175,1,1
EVT-04169,Q070,RW-1355,1,1
EVT-04170,Q031,RW-1088,1,1
EVT-04171,Q085,RW-1342,1,1
EVT-04172,Q010,RW-1378,9,1
EVT-04173,Q120,RW-1364,2,1
EVT-04174,Q074,RW-1249,2,1
EVT-04175,Q015,RW-1303,5,1
EVT-04176,Q077,RW-1237,10,1
EVT-04177,Q042,RW-1284,2,1
EVT-04178,Q013,RW-1227,4,1
EVT-04179,Q023,RW-1157,1,1
EVT-04180,Q052,RW-1035,1,1
EVT-04181,Q077,RW-1055,2,1
EVT-04182,Q088,RW-1305,3,1
EVT-04183,Q099,RW-1194,3,1
EVT-04184,Q042,RW-1253,1,1
EVT-04185,Q083,RW-1338,1,1
EVT-04186,Q008,RW-1046,3,1
EVT-04187,Q028,RW-1071,1,1
EVT-04188,Q114,RW-1297,2,1
EVT-04189,Q116,RW-1386,3,1
EVT-04190,Q082,RW-1000,3,1
EVT-04191,Q097,RW-1075,4,1
EVT-04192,Q085,RW-1076,5,1
EVT-04193,Q058,RW-1272,2,1
EVT-04194,Q038,RW-1199,3,1
EVT-04195,Q079,RW-1295,3,1
EVT-04196,Q058,RW-1100,1,1
EVT-04197,Q027,RW-1348,1,1
EVT-04198,Q113,RW-1162,1,1
EVT-04199,Q039,RW-1291,2,1
EVT-04200,Q102,RW-1347,3,1
EVT-04201,Q039,RW-1222,5,1
EVT-04202,Q092,RW-1176,1,1
EVT-04203,Q012,RW-1298,1,1
EVT-04204,Q002,RW-1313,8,1
EVT-04205,Q066,RW-1206,1,1
EVT-04206,Q109,RW-1065,2,1
EVT-04207,Q110,RW-1150,2,1
EVT-04208,Q008,RW-1189,2,1
EVT-04209,Q116,RW-1281,1,1
EVT-04210,Q007,RW-1000,1,1
EVT-04211,Q091,RW-1286,1,1
EVT-04212,Q106,RW-1183,2,1
EVT-04213,Q015,RW-1144,2,1
EVT-04214,Q111,RW-1015,1,1
EVT-04215,Q031,RW-1221,3,1
EVT-04216,Q090,RW-1302,4,1
EVT-04217,Q051,RW-1320,1,1
EVT-04218,Q041,RW-1364,2,1
EVT-04219,Q049,RW-1207,3,1
EVT-04220,Q049,RW-1222,1,1
EVT-04221,Q070,RW-1108,1,1
EVT-04222,Q085,RW-1088,3,1
EVT-04223,Q061,RW-1071,6,1
EVT-04224,Q025,RW-1284,4,1
EVT-04225,Q050,RW-1184,2,1
EVT-04226,Q108,RW-1213,3,1
EVT-04227,Q020,RW-1147,2,1
EVT-04228,Q112,RW-1343,3,1
EVT-04229,Q017,RW-1068,2,1
EVT-04230,Q002,RW-1036,1,1
EVT-04231,Q083,RW-1008,3,1
EVT-04232,Q019,RW-1369,2,1
EVT-04233,Q114,RW-1249,2,1
EVT-04234,Q085,RW-1223,6,1
EVT-04235,Q018,RW-1043,1,1
EVT-04236,Q018,RW-1328,1,1
EVT-04237,Q104,RW-1212,1,1
EVT-04238,Q111,RW-1233,4,1
EVT-04239,Q115,RW-1356,3,1
EVT-04240,Q078,RW-1217,1,1
EVT-04241,Q080,RW-1092,3,1
EVT-04242,Q059,RW-1260,2,1
EVT-04243,Q055,RW-1282,4,1
EVT-04244,Q105,RW-1230,2,1
EVT-04245,Q050,RW-1181,2,1
EVT-04246,Q029,RW-1095,7,1
EVT-04247,Q055,RW-1309,1,1
EVT-04248,Q001,RW-1295,1,1
EVT-04249,Q064,RW-1374,2,1
EVT-04250,Q031,RW-1364,8,1
EVT-04251,Q065,RW-1137,2,1
EVT-04252,Q053,RW-1279,1,1
EVT-04253,Q074,RW-1187,1,1
EVT-04254,Q005,RW-1019,2,1
EVT-04255,Q073,RW-1247,1,1
EVT-04256,Q091,RW-1188,3,1
EVT-04257,Q015,RW-1297,10,1
EVT-04258,Q062,RW-1353,2,1
EVT-04259,Q011,RW-1072,2,1
EVT-04260,Q094,RW-1374,2,1
EVT-04261,Q068,RW-1384,1,1
EVT-04262,Q100,RW-1143,5,1
EVT-04263,Q060,RW-1264,2,1
EVT-04264,Q011,RW-1267,2,1
EVT-04265,Q114,RW-1312,3,1
EVT-04266,Q012,RW-1125,2,1
EVT-04267,Q061,RW-1322,3,1
EVT-04268,Q095,RW-1339,1,1
EVT-04269,Q086,RW-1039,4,1
EVT-04270,Q088,RW-1324,7,1
EVT-04271,Q070,RW-1296,3,1
EVT-04272,Q040,RW-1313,7,1
EVT-04273,Q007,RW-1175,1,1
EVT-04274,Q069,RW-1398,2,1
EVT-04275,Q002,RW-1240,3,1
EVT-04276,Q059,RW-1262,2,1
EVT-04277,Q116,RW-1240,2,1
EVT-04278,Q074,RW-1375,1,1
EVT-04279,Q043,RW-1215,1,1
EVT-04280,Q046,RW-1150,2,1
EVT-04281,Q038,RW-1085,1,1
EVT-04282,Q005,RW-1355,3,1
EVT-04283,Q119,RW-1305,1,1
EVT-04284,Q096,RW-1155,1,1
EVT-04285,Q094,RW-1288,2,1
EVT-04286,Q034,RW-1031,2,1
EVT-04287,Q081,RW-1242,5,1
EVT-04288,Q075,RW-1086,2,1
EVT-04289,Q074,RW-1026,1,1
EVT-04290,Q085,RW-1149,4,1
EVT-04291,Q104,RW-1377,2,1
EVT-04292,Q080,RW-1013,1,1
EVT-04293,Q037,RW-1248,2,1
EVT-04294,Q011,RW-1064,6,1
EVT-04295,Q065,RW-1039,2,1
EVT-04296,Q109,RW-1142,1,1
EVT-04297,Q033,RW-1067,1,1
EVT-04298,Q079,RW-1143,1,1
EVT-04299,Q036,RW-1131,2,1
EVT-04300,Q002,RW-1379,2,1
EVT-04301,Q015,RW-1309,1,1
EVT-04302,Q023,RW-1302,7,1
EVT-04303,Q095,RW-1077,4,1
EVT-04304,Q085,RW-1228,2,1
EVT-04305,Q048,RW-1089,4,1
EVT-04306,Q034,RW-1358,1,1
EVT-04307,Q031,RW-1248,2,1
EVT-04308,Q024,RW-1270,3,1
EVT-04309,Q111,RW-1016,4,1
EVT-04310,Q044,RW-1043,4,1
EVT-04311,Q019,RW-1304,1,1
EVT-04312,Q120,RW-1078,7,1
EVT-04313,Q108,RW-1253,1,1
EVT-04314,Q097,RW-1211,5,1
EVT-04315,Q099,RW-1196,8,1
EVT-04316,Q031,RW-1338,1,1
EVT-04317,Q057,RW-1371,3,1
EVT-04318,Q082,RW-1085,1,1
EVT-04319,Q027,RW-1295,2,1
EVT-04320,Q094,RW-1176,2,1
EVT-04321,Q007,RW-1328,2,1
EVT-04322,Q034,RW-1386,7,1
EVT-04323,Q105,RW-1059,3,1
EVT-04324,Q007,RW-1085,2,1
EVT-04325,Q060,RW-1204,4,1
EVT-04326,Q061,RW-1154,7,1
EVT-04327,Q061,RW-1382,1,1
EVT-04328,Q097,RW-1272,9,1
EVT-04329,Q030,RW-1194,1,1
EVT-04330,Q088,RW-1361,4,1
EVT-04331,Q050,RW-1242,1,1
EVT-04332,Q034,RW-1074,1,1
EVT-04333,Q068,RW-1222,2,1
EVT-04334,Q002,RW-1147,3,1
EVT-04335,Q119,RW-1229,2,1
EVT-04336,Q049,RW-1347,1,1
EVT-04337,Q041,RW-1271,2,1
EVT-04338,Q088,RW-1021,6,1
EVT-04339,Q013,RW-1272,2,1
EVT-04340,Q082,RW-1181,1,1
EVT-04341,Q109,RW-1221,2,1
EVT-04342,Q079,RW-1333,1,1
EVT-04343,Q110,RW-1139,4,1
EVT-04344,Q043,RW-1138,4,1
EVT-04345,Q035,RW-1050,2,1
EVT-04346,Q033,RW-1335,2,1
EVT-04347,Q075,RW-1200,4,1
EVT-04348,Q060,RW-1395,2,1
EVT-04349,Q087,RW-1383,4,1
EVT-04350,Q031,RW-1375,3,1
EVT-04351,Q087,RW-1301,4,1
EVT-04352,Q099,RW-1099,2,1
EVT-04353,Q067,RW-1172,2,1
EVT-04354,Q087,RW-1353,7,1
EVT-04355,Q024,RW-1160,2,1
EVT-04356,Q071,RW-1005,3,1
EVT-04357,Q087,RW-1004,1,1
EVT-04358,Q107,RW-1034,3,1
EVT-04359,Q002,RW-1210,2,1
EVT-04360,Q013,RW-1268,1,1
EVT-04361,Q014,RW-1350,1,1
EVT-04362,Q058,RW-1179,3,1
EVT-04363,Q029,RW-1371,4,1
EVT-04364,Q037,RW-1128,2,1
EVT-04365,Q025,RW-1017,1,1
EVT-04366,Q004,RW-1317,3,1
EVT-04367,Q012,RW-1029,1,1
EVT-04368,Q077,RW-1336,2,1
EVT-04369,Q115,RW-1111,1,1
EVT-04370,Q077,RW-1326,1,1
EVT-04371,Q016,RW-1362,1,1
EVT-04372,Q016,RW-1044,2,1
EVT-04373,Q110,RW-1309,1,1
EVT-04374,Q017,RW-1192,2,1
EVT-04375,Q085,RW-1391,2,1
EVT-04376,Q116,RW-1331,2,1
EVT-04377,Q073,RW-1094,2,1
EVT-04378,Q115,RW-1056,5,1
EVT-04379,Q090,RW-1094,1,1
EVT-04380,Q033,RW-1150,2,1
EVT-04381,Q060,RW-1338,1,1
EVT-04382,Q120,RW-1038,1,1
EVT-04383,Q082,RW-1232,2,1
EVT-04384,Q119,RW-1141,2,1
EVT-04385,Q099,RW-1218,5,1
EVT-04386,Q089,RW-1341,2,1
EVT-04387,Q099,RW-1394,7,1
EVT-04388,Q042,RW-1131,1,1
EVT-04389,Q021,RW-1399,1,1
EVT-04390,Q010,RW-1141,1,1
EVT-04391,Q100,RW-1031,1,1
EVT-04392,Q049,RW-1198,2,1
EVT-04393,Q043,RW-1030,3,1
EVT-04394,Q034,RW-1135,1,1
EVT-04395,Q023,RW-1225,7,1
EVT-04396,Q009,RW-1251,5,1
EVT-04397,Q119,RW-1102,1,1
EVT-04398,Q079,RW-1201,1,1
EVT-04399,Q023,RW-1330,1,1
EVT-04400,Q063,RW-1055,1,1
EVT-04401,Q019,RW-1276,1,1
EVT-04402,Q099,RW-1220,2,1
EVT-04403,Q028,RW-1314,1,1
EVT-04404,Q083,RW-1054,2,1
EVT-04405,Q117,RW-1226,9,1
EVT-04406,Q092,RW-1132,3,1
EVT-04407,Q014,RW-1017,7,1
EVT-04408,Q010,RW-1036,1,1
EVT-04409,Q074,RW-1372,2,1
EVT-04410,Q033,RW-1397,2,1
EVT-04411,Q058,RW-1009,1,1
EVT-04412,Q115,RW-1254,1,1
EVT-04413,Q020,RW-1334,3,1
EVT-04414,Q082,RW-1000,3,1
EVT-04415,Q120,RW-1019,2,1
EVT-04416,Q086,RW-1199,2,1
EVT-04417,Q035,RW-1077,2,1
EVT-04418,Q090,RW-1168,1,1
EVT-04419,Q116,RW-1200,1,1
EVT-04420,Q074,RW-1001,1,1
EVT-04421,Q066,RW-1362,1,1
EVT-04422,Q099,RW-1251,7,1
EVT-04423,Q062,RW-1223,2,1
EVT-04424,Q052,RW-1372,3,1
EVT-04425,Q100,RW-1035,1,1
EVT-04426,Q070,RW-1115,2,1
EVT-04427,Q001,RW-1196,1,1
EVT-04428,Q089,RW-1399,1,1
EVT-04429,Q062,RW-1062,1,1
EVT-04430,Q073,RW-1274,4,1
EVT-04431,Q120,RW-1183,3,1
EVT-04432,Q043,RW-1349,2,1
EVT-04433,Q039,RW-1205,2,1
EVT-04434,Q008,RW-1323,6,1
EVT-04435,Q083,RW-1046,1,1
EVT-04436,Q047,RW-1273,1,1
EVT-04437,Q110,RW-1174,1,1
EVT-04438,Q011,RW-1235,4,1
EVT-04439,Q098,RW-1392,10,1
EVT-04440,Q038,RW-1331,1,1
EVT-04441,Q026,RW-1090,5,1
EVT-04442,Q071,RW-1020,5,1
EVT-04443,Q050,RW-1338,1,1
EVT-04444,Q025,RW-1153,2,1
EVT-04445,Q090,RW-1199,2,1
EVT-04446,Q115,RW-1054,8,1
EVT-04447,Q081,RW-1352,1,1
EVT-04448,Q046,RW-1249,4,1
EVT-04449,Q011,RW-1323,1,1
EVT-04450,Q057,RW-1376,3,1
EVT-04451,Q025,RW-1071,2,1
EVT-04452,Q005,RW-1098,2,1
EVT-04453,Q004,RW-1368,5,1
EVT-04454,Q076,RW-1122,4,1
EVT-04455,Q063,RW-1199,5,1
EVT-04456,Q009,RW-1276,1,1
EVT-04457,Q083,RW-1157,3,1
EVT-04458,Q064,RW-1273,1,1
EVT-04459,Q107,RW-1230,2,1
EVT-04460,Q003,RW-1018,2,1
EVT-04461,Q044,RW-1028,2,1
EVT-04462,Q044,RW-1369,2,1
EVT-04463,Q006,RW-1207,10,1
EVT-04464,Q016,RW-1108,1,1
EVT-04465,Q104,RW-1334,3,1
EVT-04466,Q086,RW-1267,2,1
EVT-04467,Q059,RW-1347,1,1
EVT-04468,Q112,RW-1274,1,1
EVT-04469,Q020,RW-1379,7,1
EVT-04470,Q075,RW-1119,5,1
EVT-04471,Q119,RW-1036,6,1
EVT-04472,Q005,RW-1376,10,1
EVT-04473,Q019,RW-1250,1,1
EVT-04474,Q084,RW-1009,2,1
EVT-04475,Q061,RW-1316,3,1
EVT-04476,Q006,RW-1124,2,1
EVT-04477,Q090,RW-1332,2,1
EVT-04478,Q017,RW-1007,2,1
EVT-04479,Q023,RW-1323,2,1
EVT-04480,Q007,RW-1157,2,1
EVT-04481,Q106,RW-1049,1,1
EVT-04482,Q059,RW-1312,2,1
EVT-04483,Q022,RW-1302,2,1
EVT-04484,Q009,RW-1054,2,1
EVT-04485,Q015,RW-1254,1,1
EVT-04486,Q077,RW-1315,3,1
EVT-04487,Q029,RW-1032,1,1
EVT-04488,Q103,RW-1103,2,1
EVT-04489,Q055,RW-1172,4,1
EVT-04490,Q104,RW-1377,2,1
EVT-04491,Q087,RW-1205,1,1
EVT-04492,Q042,RW-1061,3,1
EVT-04493,Q088,RW-1294,2,1
EVT-04494,Q070,RW-1070,4,1
EVT-04495,Q042,RW-1109,3,1
EVT-04496,Q098,RW-1023,3,1
EVT-04497,Q076,RW-1088,2,1
EVT-04498,Q043,RW-1032,1,1
EVT-04499,Q016,RW-1140,1,1
EVT-04500,Q019,RW-1387,2,1
EVT-04501,Q054,RW-1086,2,1
EVT-04502,Q090,RW-1189,2,1
EVT-04503,Q071,RW-1084,1,1
EVT-04504,Q057,RW-1124,1,1
EVT-04505,Q119,RW-1297,2,1
EVT-04506,Q006,RW-1068,1,1
EVT-04507,Q013,RW-1323,3,1
EVT-04508,Q079,RW-1192,1,1
EVT-04509,Q100,RW-1080,2,1
EVT-04510,Q003,RW-1249,7,1
EVT-04511,Q011,RW-1003,1,1
EVT-04512,Q001,RW-1091,2,1
EVT-04513,Q119,RW-1045,1,1
EVT-04514,Q091,RW-1333,3,1
EVT-04515,Q076,RW-1145,2,1
EVT-04516,Q054,RW-1355,2,1
EVT-04517,Q104,RW-1395,2,1
EVT-04518,Q061,RW-1354,6,1
EVT-04519,Q017,RW-1105,1,1
EVT-04520,Q019,RW-1327,1,1
EVT-04521,Q035,RW-1267,5,1
EVT-04522,Q058,RW-1210,2,1
EVT-04523,Q031,RW-1089,6,1
EVT-04524,Q079,RW-1354,2,1
EVT-04525,Q005,RW-1305,4,1
EVT-04526,Q024,RW-1367,2,1
EVT-04527,Q064,RW-1313,3,1
EVT-04528,Q012,RW-1321,6,1
EVT-04529,Q106,RW-1154,2,1
EVT-04530,Q045,RW-1214,1,1
EVT-04531,Q001,RW-1285,1,1
EVT-04532,Q031,RW-1098,1,1
EVT-04533,Q016,RW-1271,1,1
EVT-04534,Q013,RW-1316,1,1
EVT-04535,Q047,RW-1389,2,1
EVT-04536,Q070,RW-1259,2,1
EVT-04537,Q029,RW-1237,2,1
EVT-04538,Q099,RW-1320,3,1
EVT-04539,Q085,RW-1106,1,1
EVT-04540,Q036,RW-1027,1,1
EVT-04541,Q025,RW-1057,1,1
EVT-04542,Q102,RW-1076,2,1
EVT-04543,Q088,RW-1242,1,1
EVT-04544,Q064,RW-1090,1,1
EVT-04545,Q021,RW-1343,2,1
EVT-04546,Q119,RW-1022,4,1
EVT-04547,Q007,RW-1330,1,1
EVT-04548,Q047,RW-1145,3,1
EVT-04549,Q027,RW-1222,3,1
EVT-04550,Q033,RW-1171,4,1
EVT-04551,Q079,RW-1388,7,1
EVT-04552,Q059,RW-1022,1,1
EVT-04553,Q014,RW-1379,1,1
EVT-04554,Q007,RW-1275,5,1
EVT-04555,Q023,RW-1080,2,1
EVT-04556,Q101,RW-1014,2,1
EVT-04557,Q063,RW-1263,3,1
EVT-04558,Q015,RW-1036,3,1
EVT-04559,Q115,RW-1120,7,1
EVT-04560,Q093,RW-1227,10,1
EVT-04561,Q076,RW-1296,3,1
EVT-04562,Q042,RW-1214,1,1
EVT-04563,Q026,RW-1382,5,1
EVT-04564,Q087,RW-1166,1,1
EVT-04565,Q030,RW-1398,1,1
EVT-04566,Q015,RW-1166,6,1
EVT-04567,Q030,RW-1050,1,1
EVT-04568,Q031,RW-1377,1,1
EVT-04569,Q053,RW-1102,1,1
EVT-04570,Q049,RW-1112,5,1
EVT-04571,Q010,RW-1241,2,1
EVT-04572,Q075,RW-1248,3,1
EVT-04573,Q007,RW-1223,1,1
EVT-04574,Q019,RW-1110,4,1
EVT-04575,Q119,RW-1312,4,1
EVT-04576,Q059,RW-1091,1,1
EVT-04577,Q050,RW-1191,2,1
EVT-04578,Q018,RW-1234,1,1
EVT-04579,Q093,RW-1099,8,1
EVT-04580,Q081,RW-1183,3,1
EVT-04581,Q035,RW-1103,7,1
EVT-04582,Q043,RW-1065,1,1
EVT-04583,Q005,RW-1354,4,1
EVT-04584,Q073,RW-1030,4,1
EVT-04585,Q036,RW-1069,3,1
EVT-04586,Q015,RW-1238,8,1
EVT-04587,Q059,RW-1214,2,1
EVT-04588,Q022,RW-1389,1,1
EVT-04589,Q044,RW-1112,3,1
EVT-04590,Q114,RW-1151,3,1
EVT-04591,Q078,RW-1080,2,1
EVT-04592,Q102,RW-1326,1,1
EVT-04593,Q079,RW-1087,2,1
EVT-04594,Q074,RW-1283,1,1
EVT-04595,Q110,RW-1117,2,1
EVT-04596,Q012,RW-1210,3,1
EVT-04597,Q110,RW-1267,3,1
EVT-04598,Q063,RW-1110,1,1
EVT-04599,Q076,RW-1242,2,1
EVT-04600,Q108,RW-1236,1,1
EVT-04601,Q036,RW-1007,1,1
EVT-04602,Q094,RW-1219,4,1
EVT-04603,Q095,RW-1126,6,1
EVT-04604,Q032,RW-1167,2,1
EVT-04605,Q056,RW-1296,4,1
EVT-04606,Q029,RW-1302,6,1
EVT-04607,Q020,RW-1293,5,1
EVT-04608,Q115,RW-1002,1,1
EVT-04609,Q054,RW-1022,7,1
EVT-04610,Q006,RW-1240,2,1
EVT-04611,Q094,RW-1393,1,1
EVT-04612,Q065,RW-1017,1,1
EVT-04613,Q055,RW-1271,2,1
EVT-04614,Q051,RW-1245,1,1
EVT-04615,Q104,RW-1356,1,1
EVT-04616,Q106,RW-1050,1,1
EVT-04617,Q058,RW-1253,4,1
EVT-04618,Q031,RW-1042,5,1
EVT-04619,Q072,RW-1385,1,1
EVT-04620,Q002,RW-1354,5,1
EVT-04621,Q094,RW-1208,5,1
EVT-04622,Q028,RW-1067,4,1
EVT-04623,Q046,RW-1151,1,1
EVT-04624,Q031,RW-1331,3,1
EVT-04625,Q012,RW-1008,7,1
EVT-04626,Q062,RW-1342,3,1
EVT-04627,Q040,RW-1082,1,1
EVT-04628,Q091,RW-1235,2,1
EVT-04629,Q110,RW-1292,3,1
EVT-04630,Q096,RW-1298,2,1
EVT-04631,Q004,RW-1232,1,1
EVT-04632,Q060,RW-1395,1,1
EVT-04633,Q018,RW-1360,4,1
EVT-04634,Q052,RW-1094,5,1
EVT-04635,Q102,RW-1189,1,1
EVT-04636,Q081,RW-1237,7,1
EVT-04637,Q091,RW-1324,1,1
EVT-04638,Q001,RW-1321,3,1
EVT-04639,Q010,RW-1197,4,1
EVT-04640,Q115,RW-1353,4,1
EVT-04641,Q043,RW-1271,7,1
EVT-04642,Q005,RW-1151,1,1
EVT-04643,Q055,RW-1385,5,1
EVT-04644,Q035,RW-1357,1,1
EVT-04645,Q079,RW-1277,3,1
EVT-04646,Q074,RW-1106,3,1
EVT-04647,Q101,RW-1350,3,1
EVT-04648,Q011,RW-1317,1,1
EVT-04649,Q113,RW-1171,5,1
EVT-04650,Q095,RW-1028,1,1
EVT-04651,Q066,RW-1345,1,1
EVT-04652,Q047,RW-1026,3,1
EVT-04653,Q015,RW-1196,2,1
EVT-04654,Q047,RW-1238,5,1
